time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
14:03:43.863000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
14:03:44.035000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:03:44.363000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:03:44.660000,20.0, 'off', 0, 20.0, 'off', 0, 4.23, 20.0, 20.0, 20.0, 0
14:03:44.941000,20.36, 'off', 0, 20.56, 'off', 0, -11.55, 20.44, 20.37, 20.46, 'Varying'
14:03:45.300000,20.73, 'off', 0, 21.12, 'off', 0, -27.32, 20.88, 20.74, 20.92, 'Varying'
14:03:45.613000,21.09, 'off', 0, 21.68, 'off', 0, -43.1, 21.33, 21.11, 21.39, 'Varying'
14:03:45.910000,21.45, 'off', 0, 22.24, 'off', 0, -43.1, 21.77, 21.48, 21.85, 'Varying'
14:03:46.254000,21.81, 'off', 0, 22.81, 'off', 0, -58.87, 22.21, 21.85, 22.32, 'Varying'
14:03:46.550000,22.18, 'off', 0, 23.38, 'off', 0, -74.65, 22.65, 22.22, 22.78, 'Varying'
14:03:46.863000,22.54, 'off', 0, 23.94, 'off', 0, -90.42, 23.09, 22.59, 23.25, 'Varying'
14:03:47.144000,22.9, 'off', 0, 24.51, 'off', 0, -106.2, 23.53, 22.96, 23.72, 'Varying'
14:03:47.457000,23.26, 'off', 0, 25.08, 'off', 0, -121.97, 23.98, 23.33, 24.19, 'Varying'
14:03:47.738000,23.63, 'off', 0, 25.64, 'off', 0, -121.97, 24.42, 23.7, 24.65, 'Varying'
14:03:48.035000,23.63, 'off', 0, 25.65, 'off', 0, -137.75, 24.43, 23.7, 24.65, 'Varying'
14:03:48.332000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.43, 23.7, 24.65, 'Varying'
14:03:48.629000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.43, 23.7, 24.65, 'Varying'
14:03:48.941000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.42, 23.7, 24.64, 'Varying'
14:03:49.238000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.42, 23.7, 24.65, 'Varying'
14:03:49.551000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.42, 23.7, 24.64, 'Varying'
14:03:49.848000,23.63, 'off', 0, 25.67, 'off', 0, -137.75, 24.42, 23.7, 24.64, 'Varying'
14:03:50.129000,23.63, 'off', 0, 25.66, 'off', 0, -137.75, 24.42, 23.7, 24.63, 'Varying'
14:03:50.426000,23.63, 'off', 0, 25.65, 'off', 0, -137.75, 24.42, 23.7, 24.63, 'Varying'
14:03:50.738000,23.63, 'off', 0, 25.65, 'off', 0, -137.75, 24.42, 23.7, 24.63, 'Varying'
14:03:51.051000,23.63, 'off', 0, 25.65, 'off', 0, -137.75, 24.42, 23.7, 24.63, 'Varying'
14:03:51.363000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.7, 24.64, 'Varying'
14:03:51.644000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.71, 24.64, 'Varying'
14:03:51.957000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.72, 24.64, 'Varying'
14:03:52.238000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.72, 24.63, 'Varying'
14:03:52.535000,23.64, 'off', 0, 25.63, 'off', 0, -137.75, 24.42, 23.73, 24.64, 'Varying'
14:03:52.848000,23.64, 'off', 0, 25.63, 'off', 0, -137.75, 24.42, 23.73, 24.64, 'Varying'
14:03:53.129000,23.64, 'off', 0, 25.63, 'off', 0, -137.75, 24.42, 23.73, 24.64, 'Varying'
14:03:53.535000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.74, 24.65, 'Varying'
14:03:53.848000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.75, 24.66, 'Varying'
14:03:54.191000,23.64, 'off', 0, 25.64, 'off', 0, -137.75, 24.42, 23.75, 24.65, 'Varying'
14:03:54.473000,23.64, 'off', 0, 25.65, 'off', 0, -137.75, 24.42, 23.74, 24.65, 'Varying'
14:03:54.769000,23.65, 'off', 0, 25.65, 'off', 0, -137.75, 24.42, 23.75, 24.66, 'Varying'
14:03:55.145000,23.65, 'off', 0, 25.66, 'off', 0, -137.75, 24.43, 23.75, 24.66, 'Varying'
14:03:55.473000,23.66, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.75, 24.65, 'Varying'
14:03:55.785000,23.66, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.75, 24.65, 'Varying'
14:03:56.082000,23.65, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.74, 24.64, 'Varying'
14:03:56.379000,23.65, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.75, 24.64, 'Varying'
14:03:56.691000,23.66, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.74, 24.63, 'Varying'
14:03:57.004000,23.67, 'off', 0, 25.67, 'off', 0, -105.92, 24.43, 23.74, 24.63, 'Varying'
14:03:57.285000,23.67, 'off', 0, 25.67, 'off', 0, -74.1, 24.43, 23.74, 24.63, 'Varying'
