time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
20:57:08.312000,0.0, 0, 0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0
20:57:08.328000,0.0, 'on', 0, 0.0, 'on', 0, 0.0, 0.0, 0.0, 0.0, 0
20:57:08.531000,0.0, 'off', 0, 0.0, 'off', 0, 0.0, 0.0, 0.0, 0.0, 0
20:57:08.718000,0.0, 'off', 0, 0.0, 'off', 0, 0.0, 0.0, 0.0, 0.0, 0
20:57:08.875000,0.0, 'off', 0, 0.0, 'off', 0, 0.0, 0.0, 0.0, 0.0, 0
20:57:09.093000,1783.501012145749, 'off', 0, 1791.572301425662, 'off', 0, 1751.745808182428, 1816.048780487805, 1779.2, 1808.908350305499, 0
20:57:09.359000,3573.9979695494003, 'off', 0, 3583.144602851324, 'off', 0, 3503.491616364856, 3632.09756097561, 3551.4500000000003, 3617.816700610998, 'Varying'
20:57:09.609000,5364.494926953052, 'off', 0, 5374.7169042769865, 'off', 0, 5248.396234838751, 5448.146341463415, 5323.7, 5426.725050916497, 'Varying'
20:57:09.843000,7154.991884356703, 'off', 0, 7166.289205702648, 'off', 0, 7000.142043021179, 7264.19512195122, 7102.900000000001, 7235.633401221996, 'Varying'
20:57:10.094000,8945.488841760354, 'off', 0, 8957.861507128311, 'off', 0, 8751.887851203608, 9080.243902439026, 8882.1, 9044.541751527495, 'Varying'
