time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
14:05:00.982000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
14:05:01.142000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:05:01.470000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:05:01.767000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:05:02.064000,20.36, 'off', 0, 20.54, 'off', 0, 20.29, 20.44, 20.37, 20.46, 0
14:05:02.361000,20.73, 'off', 0, 21.09, 'off', 0, 20.58, 20.88, 20.74, 20.92, 'Varying'
14:05:02.689000,21.1, 'off', 0, 21.64, 'off', 0, 20.87, 21.33, 21.11, 21.38, 'Varying'
14:05:02.986000,21.47, 'off', 0, 22.19, 'off', 0, 21.17, 21.77, 21.48, 21.85, 'Varying'
14:05:03.283000,21.84, 'off', 0, 22.74, 'off', 0, 21.47, 22.21, 21.85, 22.31, 'Varying'
14:05:03.580000,22.21, 'off', 0, 23.29, 'off', 0, 21.76, 22.65, 22.22, 22.77, 'Varying'
14:05:03.861000,22.58, 'off', 0, 23.83, 'off', 0, 22.05, 23.09, 22.59, 23.23, 'Varying'
14:05:04.173000,22.95, 'off', 0, 24.38, 'off', 0, 22.35, 23.53, 22.96, 23.69, 'Varying'
14:05:04.533000,23.32, 'off', 0, 24.93, 'off', 0, 22.65, 23.98, 23.34, 24.16, 'Varying'
14:05:04.892000,23.69, 'off', 0, 25.47, 'off', 0, 22.95, 24.42, 23.72, 24.63, 'Varying'
14:05:05.189000,23.7, 'off', 0, 25.47, 'off', 0, 22.96, 24.43, 23.72, 24.63, 'Varying'
14:05:05.470000,23.71, 'off', 0, 25.47, 'off', 0, 22.96, 24.43, 23.72, 24.63, 'Varying'
14:05:05.783000,23.71, 'off', 0, 25.48, 'off', 0, 22.97, 24.43, 23.72, 24.63, 'Varying'
14:05:06.064000,23.71, 'off', 0, 25.48, 'off', 0, 22.97, 24.43, 23.72, 24.63, 'Varying'
14:05:06.361000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.72, 24.63, 'Varying'
14:05:06.683000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.73, 24.64, 'Varying'
14:05:06.984000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.73, 24.64, 'Varying'
14:05:07.281000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.72, 24.63, 'Varying'
14:05:07.578000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.72, 24.62, 'Varying'
14:05:07.875000,23.71, 'off', 0, 25.48, 'off', 0, 22.98, 24.43, 23.72, 24.63, 'Varying'
14:05:08.187000,23.71, 'off', 0, 25.48, 'off', 0, 22.99, 24.43, 23.72, 24.64, 'Varying'
14:05:08.516000,23.71, 'off', 0, 25.48, 'off', 0, 23.0, 24.43, 23.72, 24.65, 'Varying'
14:05:08.812000,23.71, 'off', 0, 25.48, 'off', 0, 23.0, 24.43, 23.72, 24.64, 'Varying'
14:05:09.125000,23.71, 'off', 0, 25.49, 'off', 0, 23.0, 24.43, 23.72, 24.64, 'Varying'
14:05:09.422000,23.71, 'off', 0, 25.49, 'off', 0, 23.01, 24.43, 23.72, 24.63, 'Varying'
14:05:09.719000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.72, 24.63, 'Varying'
14:05:10.016000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.72, 24.63, 'Varying'
14:05:10.297000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.72, 24.63, 'Varying'
14:05:10.609000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.72, 24.63, 'Varying'
14:05:10.906000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.42, 23.72, 24.64, 'Varying'
14:05:11.203000,23.71, 'off', 0, 25.5, 'off', 0, 23.0, 24.43, 23.73, 24.65, 'Varying'
14:05:11.516000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.73, 24.65, 'Varying'
14:05:11.828000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.43, 23.73, 24.65, 'Varying'
14:05:12.109000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.44, 23.74, 24.66, 'Varying'
14:05:12.406000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.45, 23.74, 24.66, 'Varying'
14:05:12.703000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.45, 23.75, 24.66, 'Varying'
14:05:13.016000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.45, 23.74, 24.65, 'Varying'
14:05:13.344000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.45, 23.74, 24.64, 'Varying'
14:05:13.672000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.45, 23.74, 24.65, 'Varying'
14:05:13.969000,23.71, 'off', 0, 25.5, 'off', 0, 23.01, 24.45, 23.74, 24.66, 'Varying'
14:05:14.281000,23.71, 'off', 0, 25.51, 'off', 0, 23.01, 24.46, 23.73, 24.66, 'Varying'
14:05:14.609000,23.71, 'off', 0, 25.52, 'off', 0, 23.02, 24.45, 23.72, 24.66, 'Varying'
14:05:14.953000,23.71, 'off', 0, 25.53, 'off', 0, 23.02, 24.45, 23.73, 24.66, 'Varying'
14:05:15.266000,23.71, 'off', 0, 25.53, 'off', 0, 23.03, 24.45, 23.73, 24.66, 'Varying'
14:05:15.610000,23.71, 'off', 0, 25.54, 'off', 0, 23.03, 24.45, 23.73, 24.67, 'Varying'
14:05:15.906000,23.71, 'off', 0, 25.54, 'off', 0, 23.03, 24.46, 23.72, 24.67, 'Varying'
14:05:16.203000,23.71, 'off', 0, 25.54, 'off', 0, 23.04, 24.46, 23.72, 24.67, 'Varying'
14:05:16.516000,23.71, 'off', 0, 25.55, 'off', 0, 23.04, 24.46, 23.72, 24.67, 'Varying'
14:05:16.828000,23.71, 'off', 0, 25.55, 'off', 0, 23.05, 24.46, 23.72, 24.68, 'Varying'
14:05:17.141000,23.71, 'off', 0, 25.55, 'off', 0, 23.05, 24.45, 23.72, 24.67, 'Varying'
14:05:17.406000,23.71, 'off', 0, 25.55, 'off', 0, 23.05, 24.44, 23.72, 24.67, 'Varying'
14:05:17.688000,23.71, 'off', 0, 25.55, 'off', 0, 23.05, 24.45, 23.71, 24.67, 'Varying'
14:05:17.985000,23.71, 'off', 0, 25.56, 'off', 0, 23.05, 24.46, 23.71, 24.67, 'Varying'
14:05:18.297000,23.71, 'off', 0, 25.55, 'off', 0, 23.05, 24.46, 23.72, 24.68, 'Varying'
14:05:18.594000,23.71, 'off', 0, 25.54, 'off', 0, 23.05, 24.46, 23.72, 24.68, 'Varying'
14:05:18.875000,23.71, 'off', 0, 25.54, 'off', 0, 23.05, 24.45, 23.71, 24.68, 'Varying'
14:05:19.157000,23.71, 'off', 0, 25.53, 'off', 0, 23.04, 24.44, 23.71, 24.68, 'Varying'
14:05:19.469000,23.71, 'off', 0, 25.53, 'off', 0, 23.03, 24.44, 23.71, 24.67, 'Steady'
14:05:19.766000,23.71, 'off', 0, 25.53, 'off', 0, 23.04, 24.44, 23.7, 24.68, 'Steady'
14:05:20.079000,23.71, 'off', 0, 25.52, 'off', 0, 23.04, 24.44, 23.7, 24.68, 'Steady'
14:05:20.360000,23.71, 'off', 0, 25.51, 'off', 0, 23.05, 24.44, 23.7, 24.67, 'Steady'
14:05:20.641000,23.71, 'off', 0, 25.51, 'off', 0, 23.04, 24.43, 23.7, 24.67, 'Steady'
14:05:20.954000,23.71, 'off', 0, 25.51, 'off', 0, 23.03, 24.43, 23.7, 24.67, 'Steady'
14:05:21.266000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.42, 23.7, 24.67, 'Steady'
14:05:21.610000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.43, 23.7, 24.67, 'Steady'
14:05:21.969000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.43, 23.7, 24.68, 'Steady'
14:05:22.282000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.43, 23.7, 24.68, 'Steady'
14:05:22.594000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.42, 23.7, 24.67, 'Steady'
14:05:22.907000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.42, 23.7, 24.67, 'Steady'
14:05:23.219000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.42, 23.7, 24.66, 'Steady'
14:05:23.532000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.42, 23.7, 24.66, 'Steady'
14:05:23.829000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.42, 23.7, 24.65, 'Steady'
14:05:24.126000,23.71, 'off', 0, 25.5, 'off', 0, 23.02, 24.42, 23.7, 24.66, 'Steady'
14:05:24.407000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.42, 23.71, 24.66, 'Steady'
14:05:24.704000,23.71, 'off', 0, 25.5, 'off', 0, 23.03, 24.42, 23.71, 24.66, 'Steady'
