time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
13:47:09.090000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
13:47:09.355000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
13:47:09.861000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
13:47:10.268000,840.6, 'off', 0, 839.0, 'off', 0, 827.6, 835.8, 837.2, 830.8, 0
13:47:10.672000,1661.2, 'off', 0, 1658.0, 'off', 0, 1636.4, 1651.6, 1654.4, 1641.6, 'Varying'
13:47:11.058000,2481.8, 'off', 0, 2477.0, 'off', 0, 2452.8, 2467.4, 2471.6, 2452.4, 'Varying'
13:47:11.479000,3302.6, 'off', 0, 3295.8, 'off', 0, 3269.6, 3283.2, 3288.8, 3263.2, 'Varying'
13:47:11.886000,4123.4, 'off', 0, 4114.8, 'off', 0, 4086.2, 4099.0, 4106.2, 4074.0, 'Varying'
13:47:12.276000,4123.8, 'off', 0, 4115.0, 'off', 0, 4092.4, 4099.0, 4106.4, 4074.2, 'Varying'
13:47:12.667000,4124.0, 'off', 0, 4115.2, 'off', 0, 4094.6, 4099.2, 4106.4, 4074.2, 'Varying'
13:47:13.026000,4123.8, 'off', 0, 4115.4, 'off', 0, 4087.0, 4099.4, 4106.6, 4074.4, 'Varying'
13:47:13.433000,4124.2, 'off', 0, 4115.6, 'off', 0, 4083.6, 4099.6, 4106.6, 4074.6, 'Varying'
13:47:13.823000,4124.4, 'off', 0, 4115.8, 'off', 0, 4083.6, 4100.0, 4106.8, 4074.6, 'Varying'
13:47:14.214000,4124.4, 'off', 0, 4116.0, 'off', 0, 4086.6, 4100.2, 4107.0, 4074.8, 'Varying'
13:47:14.620000,4124.6, 'off', 0, 4116.0, 'off', 0, 4080.6, 4100.4, 4107.0, 4075.0, 'Varying'
13:47:15.011000,4124.6, 'off', 0, 4116.0, 'off', 0, 4079.0, 4100.6, 4107.0, 4075.0, 'Varying'
13:47:15.464000,4124.8, 'off', 0, 4116.0, 'off', 0, 4079.0, 4100.6, 4107.0, 4075.4, 'Varying'
13:47:15.886000,4124.6, 'off', 0, 4116.0, 'off', 0, 4079.0, 4100.8, 4107.0, 4075.4, 'Varying'
13:47:16.276000,4124.8, 'off', 0, 4116.0, 'off', 0, 4076.0, 4100.8, 4107.0, 4075.4, 'Varying'
13:47:16.730000,4125.0, 'off', 0, 4116.0, 'off', 0, 4082.2, 4101.0, 4107.2, 4075.4, 'Varying'
13:47:17.151000,4125.0, 'off', 0, 4116.2, 'off', 0, 4091.2, 4101.0, 4107.4, 4075.6, 'Varying'
13:47:17.542000,4125.2, 'off', 0, 4116.4, 'off', 0, 4091.2, 4101.0, 4107.4, 4075.8, 'Varying'
13:47:18.317000,4125.4, 'off', 0, 4116.6, 'off', 0, 4106.8, 4101.0, 4107.6, 4075.8, 'Varying'
13:47:18.739000,4125.6, 'off', 0, 4116.6, 'off', 0, 4105.6, 4101.0, 4107.8, 4075.8, 'Varying'
13:47:19.129000,4125.8, 'off', 0, 4116.8, 'off', 0, 4099.8, 4101.0, 4108.0, 4076.0, 'Varying'
13:47:19.551000,4126.0, 'off', 0, 4116.8, 'off', 0, 4099.2, 4101.0, 4108.0, 4076.0, 'Varying'
13:47:19.942000,4126.0, 'off', 0, 4117.0, 'off', 0, 4081.8, 4101.2, 4108.0, 4076.2, 'Varying'
13:47:20.364000,4126.0, 'off', 0, 4117.2, 'off', 0, 4080.8, 4101.2, 4108.2, 4076.4, 'Varying'
13:47:20.770000,4126.0, 'off', 0, 4117.4, 'off', 0, 4070.6, 4101.2, 4108.2, 4076.4, 'Varying'
13:47:21.176000,4126.0, 'off', 0, 4117.6, 'off', 0, 4070.6, 4101.0, 4108.4, 4076.6, 'Varying'
13:47:21.567000,4126.2, 'off', 0, 4117.8, 'off', 0, 4071.6, 4101.2, 4108.6, 4076.6, 'Varying'
13:47:21.989000,4126.4, 'off', 0, 4118.0, 'off', 0, 4070.6, 4101.4, 4108.6, 4076.8, 'Varying'
13:47:22.395000,4126.6, 'off', 0, 4118.2, 'off', 0, 4078.8, 4101.6, 4108.8, 4076.6, 'Varying'
13:47:22.801000,4126.8, 'off', 0, 4118.2, 'off', 0, 4085.6, 4101.8, 4109.2, 4076.8, 'Varying'
13:47:23.208000,4127.0, 'off', 0, 4118.2, 'off', 0, 4084.2, 4102.0, 4109.4, 4077.0, 'Varying'
13:47:23.645000,4127.0, 'off', 0, 4118.4, 'off', 0, 4089.2, 4102.0, 4109.6, 4077.0, 'Varying'
13:47:24.051000,4127.0, 'off', 0, 4118.2, 'off', 0, 4089.2, 4102.2, 4109.8, 4077.0, 'Varying'
13:47:24.426000,4127.0, 'off', 0, 4118.4, 'off', 0, 4091.2, 4102.4, 4110.0, 4077.0, 'Varying'
13:47:24.833000,4127.0, 'off', 0, 4118.6, 'off', 0, 4085.8, 4102.6, 4110.0, 4077.0, 'Varying'
13:47:25.239000,4127.0, 'off', 0, 4118.8, 'off', 0, 4091.2, 4102.8, 4109.8, 4077.0, 'Varying'
13:47:25.645000,4127.0, 'off', 0, 4118.8, 'off', 0, 4094.4, 4102.6, 4110.0, 4077.0, 'Varying'
13:47:26.052000,4127.0, 'off', 0, 4118.8, 'off', 0, 4095.6, 4102.6, 4110.0, 4077.2, 'Varying'
13:47:26.458000,4127.0, 'off', 0, 4119.0, 'off', 0, 4089.0, 4102.6, 4110.2, 4077.2, 'Varying'
13:47:26.864000,4127.0, 'off', 0, 4119.0, 'off', 0, 4093.8, 4102.8, 4110.2, 4077.0, 'Varying'
13:47:27.270000,4127.0, 'off', 0, 4119.0, 'off', 0, 4094.0, 4102.6, 4110.2, 4077.0, 'Varying'
13:47:27.692000,4127.0, 'off', 0, 4119.0, 'off', 0, 4094.4, 4102.6, 4110.4, 4077.0, 'Varying'
13:47:28.130000,4127.2, 'off', 0, 4119.0, 'off', 0, 4091.6, 4102.6, 4110.4, 4077.2, 'Varying'
13:47:28.552000,4127.2, 'off', 0, 4119.0, 'off', 0, 4087.2, 4102.4, 4110.6, 4077.4, 'Varying'
13:47:28.958000,4127.4, 'off', 0, 4119.0, 'off', 0, 4073.8, 4102.4, 4110.8, 4077.6, 'Varying'
13:47:29.364000,4127.4, 'off', 0, 4119.2, 'off', 0, 4064.8, 4102.6, 4110.8, 4077.8, 'Varying'
13:47:29.771000,4127.6, 'off', 0, 4119.4, 'off', 0, 4064.8, 4102.8, 4110.8, 4077.8, 'Varying'
13:47:30.177000,4127.8, 'off', 0, 4119.4, 'off', 0, 4071.2, 4103.0, 4110.8, 4077.8, 'Varying'
13:47:30.599000,4128.0, 'off', 0, 4119.6, 'off', 0, 4071.2, 4103.0, 4111.0, 4078.0, 'Varying'
13:47:31.005000,4128.0, 'off', 0, 4119.8, 'off', 0, 4072.2, 4103.0, 4111.0, 4078.0, 'Varying'
13:47:31.396000,4128.0, 'off', 0, 4119.8, 'off', 0, 4077.6, 4103.0, 4111.0, 4078.2, 'Varying'
13:47:31.786000,4128.0, 'off', 0, 4119.8, 'off', 0, 4097.0, 4103.0, 4111.0, 4078.2, 'Varying'
13:47:32.193000,4128.0, 'off', 0, 4120.0, 'off', 0, 4107.4, 4103.0, 4111.0, 4078.4, 'Varying'
13:47:32.599000,4128.0, 'off', 0, 4119.8, 'off', 0, 4110.4, 4103.0, 4111.0, 4078.4, 'Varying'
13:47:33.005000,4128.0, 'off', 0, 4119.6, 'off', 0, 4125.8, 4103.0, 4111.2, 4078.4, 'Varying'
13:47:33.442000,4128.0, 'off', 0, 4119.6, 'off', 0, 4114.8, 4103.0, 4111.2, 4078.6, 'Varying'
13:47:33.849000,4128.0, 'off', 0, 4119.6, 'off', 0, 4125.0, 4103.0, 4111.2, 4078.6, 'Varying'
13:47:34.240000,4128.0, 'off', 0, 4119.6, 'off', 0, 4125.6, 4103.0, 4111.2, 4078.6, 'Varying'
13:47:34.646000,4128.0, 'off', 0, 4119.6, 'off', 0, 4128.4, 4103.0, 4111.0, 4078.6, 'Varying'
13:47:35.052000,4128.0, 'off', 0, 4119.8, 'off', 0, 4128.4, 4103.0, 4111.2, 4078.6, 'Varying'
13:47:35.458000,4128.0, 'off', 0, 4119.8, 'off', 0, 4115.4, 4103.0, 4111.4, 4078.6, 'Varying'
13:47:35.865000,4128.0, 'off', 0, 4119.8, 'off', 0, 4115.8, 4103.0, 4111.6, 4078.6, 'Varying'
13:47:36.302000,4128.0, 'off', 0, 4120.0, 'off', 0, 4115.8, 4103.0, 4111.8, 4078.8, 'Varying'
13:47:36.693000,4128.0, 'off', 0, 4120.0, 'off', 0, 4102.0, 4103.0, 4111.8, 4078.8, 'Varying'
13:47:37.115000,4128.0, 'off', 0, 4120.0, 'off', 0, 4098.4, 4103.0, 4112.0, 4078.8, 'Varying'
13:47:37.537000,4128.0, 'off', 0, 4120.0, 'off', 0, 4090.0, 4103.0, 4112.2, 4079.0, 'Varying'
13:47:37.958000,4128.0, 'off', 0, 4120.0, 'off', 0, 4092.8, 4103.0, 4112.4, 4079.0, 'Varying'
13:47:38.333000,4128.0, 'off', 0, 4120.0, 'off', 0, 4089.4, 4103.0, 4112.6, 4079.0, 'Varying'
13:47:38.724000,4128.0, 'off', 0, 4120.0, 'off', 0, 4082.6, 4103.0, 4112.8, 4079.0, 'Varying'
13:47:39.115000,4128.0, 'off', 0, 4120.0, 'off', 0, 4089.4, 4103.0, 4112.6, 4079.0, 'Varying'
13:47:39.490000,4128.0, 'off', 0, 4120.0, 'off', 0, 4089.4, 4103.2, 4112.6, 4079.0, 'Varying'
13:47:39.865000,4128.0, 'off', 0, 4120.0, 'off', 0, 4091.4, 4103.4, 4112.8, 4079.0, 'Varying'
13:47:40.240000,4128.0, 'off', 0, 4120.0, 'off', 0, 4083.2, 4103.6, 4113.0, 4079.0, 'Varying'
13:47:40.665000,4128.0, 'off', 0, 4120.0, 'off', 0, 4075.0, 4103.6, 4113.0, 4079.0, 'Varying'
13:47:41.079000,4128.0, 'off', 0, 4120.0, 'off', 0, 4084.4, 4103.8, 4113.0, 4079.0, 'Varying'
13:47:41.485000,4128.0, 'off', 0, 4120.0, 'off', 0, 4073.2, 4103.6, 4113.2, 4079.0, 'Varying'
13:47:41.891000,4128.0, 'off', 0, 4120.0, 'off', 0, 4074.2, 4103.6, 4113.0, 4079.0, 'Varying'
13:47:42.297000,4128.0, 'off', 0, 4120.0, 'off', 0, 4082.8, 4103.8, 4113.0, 4079.0, 'Varying'
13:47:42.719000,4128.0, 'off', 0, 4120.0, 'off', 0, 4068.8, 4103.8, 4113.0, 4079.0, 'Varying'
13:47:43.110000,4128.0, 'off', 0, 4120.0, 'off', 0, 4068.8, 4103.8, 4113.0, 4079.0, 'Varying'
13:47:43.516000,4128.0, 'off', 0, 4120.0, 'off', 0, 4071.2, 4103.6, 4113.0, 4079.2, 'Varying'
13:47:43.954000,4128.0, 'off', 0, 4120.0, 'off', 0, 4075.2, 4103.6, 4113.2, 4079.4, 'Varying'
13:47:44.454000,4128.0, 'off', 0, 4120.0, 'off', 0, 4083.2, 4103.8, 4113.2, 4079.2, 'Varying'
13:47:44.860000,4128.0, 'off', 0, 4120.0, 'off', 0, 4086.8, 4103.8, 4113.4, 4079.4, 'Varying'
13:47:45.297000,4128.0, 'off', 0, 4120.0, 'off', 0, 4103.6, 4103.8, 4113.4, 4079.4, 'Varying'
13:47:45.704000,4128.0, 'off', 0, 4120.0, 'off', 0, 4106.2, 4104.0, 4113.6, 4079.2, 'Varying'
13:47:46.099000,4128.0, 'off', 0, 4120.0, 'off', 0, 4112.4, 4104.0, 4113.8, 4079.2, 'Varying'
13:47:46.505000,4128.0, 'off', 0, 4120.0, 'off', 0, 4124.8, 4104.0, 4113.8, 4079.2, 'Varying'
13:47:46.927000,4128.0, 'off', 0, 4120.0, 'off', 0, 4112.2, 4104.0, 4113.8, 4079.2, 'Varying'
13:47:47.333000,4128.0, 'off', 0, 4120.0, 'off', 0, 4115.8, 4104.0, 4114.0, 4079.0, 'Varying'
13:47:47.771000,4128.0, 'off', 0, 4120.0, 'off', 0, 4122.0, 4104.0, 4114.0, 4079.0, 'Varying'
13:47:48.177000,4128.0, 'off', 0, 4120.0, 'off', 0, 4122.0, 4104.0, 4114.0, 4079.2, 'Varying'
13:47:48.583000,4128.0, 'off', 0, 4120.0, 'off', 0, 4115.4, 4104.0, 4114.0, 4079.2, 'Varying'
13:47:49.009000,4128.0, 'off', 0, 4120.0, 'off', 0, 4100.2, 4104.0, 4114.0, 4079.4, 'Varying'
13:47:49.415000,4128.0, 'off', 0, 4120.0, 'off', 0, 4097.8, 4104.0, 4114.0, 4079.6, 'Varying'
13:47:49.853000,4128.0, 'off', 0, 4120.0, 'off', 0, 4087.8, 4104.0, 4114.0, 4079.8, 'Varying'
13:47:50.259000,4128.0, 'off', 0, 4120.0, 'off', 0, 4082.0, 4104.0, 4114.2, 4080.0, 'Varying'
13:47:50.665000,4128.0, 'off', 0, 4120.0, 'off', 0, 4085.8, 4104.0, 4114.2, 4080.0, 'Varying'
13:47:51.072000,4128.0, 'off', 0, 4120.0, 'off', 0, 4080.2, 4104.0, 4114.4, 4080.0, 'Varying'
13:47:51.478000,4128.0, 'off', 0, 4120.0, 'off', 0, 4080.2, 4104.0, 4114.2, 4080.0, 'Varying'
13:47:51.900000,4128.0, 'off', 0, 4120.0, 'off', 0, 4080.2, 4104.0, 4114.4, 4080.0, 'Varying'
13:47:52.322000,4128.0, 'off', 0, 4120.0, 'off', 0, 4085.8, 4104.0, 4114.6, 4080.0, 'Varying'
13:47:52.697000,4128.2, 'off', 0, 4120.0, 'off', 0, 4090.2, 4104.0, 4114.6, 4080.0, 'Varying'
13:47:53.134000,4128.4, 'off', 0, 4120.0, 'off', 0, 4087.0, 4104.0, 4114.8, 4080.0, 'Varying'
13:47:53.556000,4128.4, 'off', 0, 4120.0, 'off', 0, 4090.8, 4104.0, 4114.8, 4080.0, 'Varying'
13:47:53.978000,4128.4, 'off', 0, 4120.0, 'off', 0, 4091.6, 4104.0, 4114.6, 4080.0, 'Varying'
13:47:54.400000,4128.6, 'off', 0, 4120.0, 'off', 0, 4094.8, 4104.0, 4114.8, 4080.0, 'Varying'
13:47:54.822000,4128.8, 'off', 0, 4120.0, 'off', 0, 4094.8, 4104.0, 4114.8, 4080.0, 'Varying'
13:47:55.259000,4129.0, 'off', 0, 4120.0, 'off', 0, 4095.8, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:55.666000,4129.0, 'off', 0, 4120.0, 'off', 0, 4095.8, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:56.072000,4129.0, 'off', 0, 4120.0, 'off', 0, 4097.8, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:56.478000,4129.0, 'off', 0, 4120.0, 'off', 0, 4100.0, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:56.869000,4129.0, 'off', 0, 4120.0, 'off', 0, 4097.8, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:57.322000,4129.0, 'off', 0, 4120.0, 'off', 0, 4095.8, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:57.728000,4129.0, 'off', 0, 4120.0, 'off', 0, 4100.0, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:58.135000,4129.0, 'off', 0, 4120.0, 'off', 0, 4107.4, 4104.0, 4115.0, 4080.0, 'Varying'
13:47:58.556000,4129.0, 'off', 0, 4120.0, 'off', 0, 4108.0, 4104.0, 4115.2, 4080.0, 'Varying'
13:47:58.963000,4129.0, 'off', 0, 4120.0, 'off', 0, 4114.4, 4104.0, 4115.2, 4080.0, 'Varying'
13:47:59.384000,4129.0, 'off', 0, 4120.0, 'off', 0, 4116.8, 4104.0, 4115.4, 4080.0, 'Varying'
13:47:59.791000,4129.0, 'off', 0, 4120.0, 'off', 0, 4110.0, 4104.0, 4115.6, 4080.0, 'Varying'
13:48:00.213000,4129.0, 'off', 0, 4120.0, 'off', 0, 4112.6, 4104.0, 4115.8, 4080.0, 'Varying'
13:48:00.619000,4129.0, 'off', 0, 4120.0, 'off', 0, 4129.2, 4104.0, 4115.8, 4080.0, 'Varying'
13:48:01.025000,4129.0, 'off', 0, 4120.0, 'off', 0, 4133.8, 4104.0, 4115.8, 4080.0, 'Varying'
13:48:01.432000,4129.0, 'off', 0, 4120.0, 'off', 0, 4119.6, 4104.0, 4116.0, 4080.0, 'Varying'
13:48:01.854000,4129.0, 'off', 0, 4120.0, 'off', 0, 4105.6, 4104.0, 4116.0, 4080.0, 'Varying'
13:48:02.260000,4129.0, 'off', 0, 4120.0, 'off', 0, 4120.0, 4104.0, 4116.0, 4080.0, 'Varying'
13:48:02.666000,4129.0, 'off', 0, 4120.0, 'off', 0, 4102.2, 4104.0, 4116.0, 4080.0, 'Varying'
13:48:03.072000,4129.0, 'off', 0, 4120.0, 'off', 0, 4094.4, 4104.0, 4116.2, 4080.0, 'Varying'
13:48:03.478000,4129.0, 'off', 0, 4120.0, 'off', 0, 4101.6, 4104.0, 4116.2, 4080.0, 'Varying'
13:48:03.885000,4129.0, 'off', 0, 4120.0, 'off', 0, 4089.6, 4104.0, 4116.4, 4080.0, 'Varying'
13:48:04.291000,4129.0, 'off', 0, 4120.0, 'off', 0, 4086.0, 4104.0, 4116.6, 4080.0, 'Varying'
13:48:04.713000,4129.0, 'off', 0, 4120.0, 'off', 0, 4074.0, 4104.0, 4116.4, 4080.0, 'Varying'
13:48:05.119000,4129.0, 'off', 0, 4120.0, 'off', 0, 4072.4, 4104.0, 4116.6, 4080.0, 'Varying'
13:48:05.525000,4129.2, 'off', 0, 4120.0, 'off', 0, 4084.4, 4104.0, 4116.6, 4080.0, 'Varying'
13:48:05.947000,4129.2, 'off', 0, 4120.0, 'off', 0, 4084.4, 4104.0, 4116.8, 4080.0, 'Varying'
13:48:06.369000,4129.0, 'off', 0, 4120.0, 'off', 0, 4088.6, 4104.0, 4117.0, 4080.0, 'Varying'
13:48:06.807000,4129.0, 'off', 0, 4120.0, 'off', 0, 4088.6, 4104.0, 4117.0, 4080.0, 'Varying'
13:48:07.182000,4129.0, 'off', 0, 4120.0, 'off', 0, 4092.4, 4104.0, 4117.0, 4080.0, 'Varying'
13:48:07.619000,4129.0, 'off', 0, 4120.0, 'off', 0, 4090.4, 4104.0, 4117.0, 4080.0, 'Varying'
13:48:08.072000,4129.0, 'off', 0, 4120.0, 'off', 0, 4085.4, 4104.0, 4117.0, 4080.0, 'Varying'
13:48:08.479000,4129.2, 'off', 0, 4120.0, 'off', 0, 4088.2, 4104.0, 4117.2, 4080.0, 'Varying'
13:48:08.869000,4129.2, 'off', 0, 4120.0, 'off', 0, 4095.0, 4104.0, 4117.4, 4080.0, 'Varying'
13:48:09.260000,4129.0, 'off', 0, 4120.0, 'off', 0, 4087.8, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:09.682000,4129.2, 'off', 0, 4120.0, 'off', 0, 4086.0, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:10.073000,4129.2, 'off', 0, 4120.0, 'off', 0, 4090.6, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:10.510000,4129.4, 'off', 0, 4120.0, 'off', 0, 4095.8, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:10.917000,4129.4, 'off', 0, 4120.0, 'off', 0, 4095.6, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:11.323000,4129.6, 'off', 0, 4120.0, 'off', 0, 4099.6, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:11.728000,4129.8, 'off', 0, 4120.0, 'off', 0, 4102.6, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:12.134000,4129.8, 'off', 0, 4120.0, 'off', 0, 4106.0, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:12.572000,4130.0, 'off', 0, 4120.0, 'off', 0, 4102.6, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:12.978000,4130.0, 'off', 0, 4120.0, 'off', 0, 4106.0, 4104.0, 4117.6, 4080.0, 'Varying'
13:48:13.369000,4130.0, 'off', 0, 4120.0, 'off', 0, 4106.0, 4104.0, 4117.8, 4080.0, 'Varying'
13:48:13.744000,4130.2, 'off', 0, 4120.0, 'off', 0, 4104.2, 4104.0, 4118.0, 4080.0, 'Varying'
13:48:14.134000,4130.2, 'off', 0, 4120.0, 'off', 0, 4102.4, 4104.0, 4118.0, 4080.0, 'Varying'
13:48:14.556000,4130.2, 'off', 0, 4120.0, 'off', 0, 4102.6, 4104.0, 4118.0, 4080.0, 'Varying'
13:48:15.009000,4130.4, 'off', 0, 4120.0, 'off', 0, 4100.6, 4104.0, 4118.0, 4080.0, 'Varying'
13:48:15.400000,4130.4, 'off', 0, 4120.0, 'off', 0, 4101.8, 4104.0, 4118.0, 4080.0, 'Varying'
13:48:15.822000,4130.6, 'off', 0, 4120.0, 'off', 0, 4098.0, 4104.0, 4118.2, 4080.0, 'Varying'
13:48:16.213000,4130.8, 'off', 0, 4120.0, 'off', 0, 4100.4, 4104.0, 4118.4, 4080.0, 'Varying'
