time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
15:01:15.963000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
15:01:16.276000,20.0, 'on', 0, 20.0, 'on', 0, 20.0, 20.0, 20.0, 20.0, 0
15:01:16.932000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
15:01:17.432000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
15:01:17.948000,23.16, 'off', 0, 23.09, 'off', 0, 21.87, 21.78, 21.82, 21.75, 0
15:01:18.448000,26.33, 'off', 0, 26.18, 'off', 0, 23.74, 23.56, 23.63, 23.51, 'Varying'
15:01:18.964000,29.49, 'off', 0, 29.27, 'off', 0, 25.6, 25.34, 25.45, 25.26, 'Varying'
15:01:19.479000,32.66, 'off', 0, 32.36, 'off', 0, 27.48, 27.11, 27.26, 27.01, 'Varying'
15:01:20.026000,35.82, 'off', 0, 35.45, 'off', 0, 29.35, 28.89, 29.08, 28.77, 'Varying'
15:01:20.589000,35.82, 'off', 0, 35.45, 'off', 0, 29.36, 28.89, 29.08, 28.77, 'Varying'
15:01:21.104000,35.82, 'off', 0, 35.45, 'off', 0, 29.38, 28.89, 29.08, 28.77, 'Varying'
15:01:21.589000,35.82, 'off', 0, 35.45, 'off', 0, 29.41, 28.89, 29.08, 28.77, 'Varying'
15:01:22.167000,35.82, 'off', 0, 35.45, 'off', 0, 29.44, 28.89, 29.08, 28.77, 'Varying'
15:01:22.682000,35.82, 'off', 0, 35.45, 'off', 0, 29.46, 28.89, 29.08, 28.77, 'Varying'
15:01:23.151000,35.82, 'off', 0, 35.45, 'off', 0, 29.47, 28.89, 29.08, 28.77, 'Varying'
15:01:23.698000,35.82, 'off', 0, 35.45, 'off', 0, 29.47, 28.89, 29.08, 28.77, 'Varying'
15:01:24.183000,35.82, 'off', 0, 35.45, 'off', 0, 29.47, 28.89, 29.08, 28.77, 'Varying'
15:01:24.667000,35.82, 'off', 0, 35.45, 'off', 0, 29.46, 28.89, 29.08, 28.77, 'Varying'
15:01:25.229000,35.82, 'off', 0, 35.45, 'off', 0, 29.43, 28.89, 29.08, 28.77, 'Varying'
15:01:25.714000,35.82, 'off', 0, 35.45, 'off', 0, 29.41, 28.89, 29.08, 28.77, 'Varying'
15:01:26.136000,35.82, 'off', 0, 35.45, 'off', 0, 29.39, 28.89, 29.08, 28.77, 'Varying'
15:01:26.651000,35.82, 'on', 'on', 35.45, 'off', 0, 29.38, 28.89, 29.08, 28.77, 'Varying'
15:01:27.151000,35.82, 'on', 'on', 35.45, 'off', 0, 29.36, 28.89, 29.08, 28.77, 'Varying'
15:01:27.683000,35.82, 'on', 'on', 35.45, 'off', 0, 29.35, 28.89, 29.08, 28.77, 'Varying'
15:01:28.167000,35.82, 'on', 'on', 35.45, 'off', 0, 29.34, 28.89, 29.08, 28.77, 'Varying'
15:01:28.651000,35.82, 'on', 'on', 35.45, 'off', 0, 29.33, 28.89, 29.08, 28.77, 'Varying'
