time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
11:39:54.371000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
11:39:54.559000,20.0, 'on', 0, 20.0, 'on', 0, 20.0, 20.0, 20.0, 20.0, 0
11:39:54.934000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
11:39:55.231000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 19.57, 19.44, 19.65, 0
11:39:55.605000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 19.34, 19.01, 19.45, 'Varying'
11:39:55.981000,20.4, 'off', 0, 20.43, 'off', 0, 20.4, 19.24, 18.68, 19.36, 'Varying'
11:39:56.277000,20.8, 'off', 0, 20.86, 'off', 0, 20.8, 19.15, 18.34, 19.27, 'Varying'
11:39:56.621000,21.2, 'off', 0, 21.29, 'off', 0, 21.21, 19.02, 18.01, 19.15, 'Varying'
11:39:56.981000,21.61, 'off', 0, 21.72, 'off', 0, 21.61, 18.98, 17.73, 19.09, 'Varying'
11:39:57.278000,22.01, 'off', 0, 22.15, 'off', 0, 22.01, 18.94, 17.44, 19.04, 'Varying'
11:39:57.637000,22.41, 'off', 0, 22.58, 'off', 0, 22.41, 18.84, 17.11, 18.91, 'Varying'
11:39:57.996000,22.81, 'off', 0, 23.01, 'off', 0, 22.81, 18.8, 16.83, 18.85, 'Varying'
11:39:58.293000,23.21, 'off', 0, 23.44, 'off', 0, 23.22, 18.76, 16.54, 18.8, 'Varying'
11:39:58.668000,23.61, 'off', 0, 23.87, 'off', 0, 23.62, 18.71, 16.49, 18.73, 'Varying'
11:39:58.981000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 18.66, 16.43, 18.66, 'Varying'
11:39:59.340000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 18.6, 16.38, 18.59, 'Varying'
11:39:59.699000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 18.99, 16.66, 18.89, 'Varying'
11:39:59.996000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.19, 16.8, 19.03, 'Varying'
11:40:00.356000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.22, 16.8, 19.03, 'Varying'
11:40:00.715000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.27, 16.86, 19.1, 'Varying'
11:40:01.043000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.17, 'Varying'
11:40:01.418000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.13, 'Varying'
11:40:01.746000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.1, 'Varying'
11:40:02.122000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.1, 'Varying'
11:40:02.465000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.1, 'Varying'
11:40:02.747000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.9, 19.1, 'Varying'
11:40:03.090000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.13, 'Varying'
11:40:03.434000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.13, 'Varying'
11:40:03.747000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.13, 'Varying'
11:40:04.106000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.33, 16.91, 19.16, 'Varying'
11:40:04.543000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.38, 16.96, 19.23, 'Varying'
11:40:04.934000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.02, 19.3, 'Varying'
11:40:05.231000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.01, 19.31, 'Varying'
11:40:05.590000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.96, 19.27, 'Varying'
11:40:05.950000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.01, 19.34, 'Varying'
11:40:06.249000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.02, 19.34, 'Varying'
11:40:06.592000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.96, 19.27, 'Varying'
11:40:06.952000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.02, 19.34, 'Varying'
11:40:07.264000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.5, 17.07, 19.38, 'Varying'
11:40:07.670000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.5, 17.07, 19.38, 'Varying'
11:40:07.983000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 17.02, 19.34, 'Varying'
11:40:08.327000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.96, 19.28, 'Varying'
11:40:08.686000,24.01, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 16.97, 19.31, 'Varying'
11:40:08.983000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 16.91, 19.31, 'Varying'
11:40:09.327000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.86, 19.27, 'Varying'
11:40:09.686000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 16.91, 19.31, 'Varying'
11:40:09.983000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.45, 16.91, 19.31, 'Varying'
11:40:10.342000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.86, 19.27, 'Varying'
11:40:10.702000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.86, 19.27, 'Varying'
11:40:10.999000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.45, 16.91, 19.31, 'Varying'
11:40:11.405000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.78, 19.24, 'Varying'
11:40:11.764000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.73, 19.24, 'Varying'
11:40:12.046000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 16.73, 19.31, 'Varying'
11:40:12.405000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.68, 19.27, 'Varying'
11:40:12.765000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.39, 16.68, 19.27, 'Varying'
11:40:13.046000,24.02, 'off', 0, 24.3, 'off', 0, 24.02, 19.44, 16.84, 19.39, 'Varying'
