time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
20:06:10.391000,0.0, 0, 0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0
20:06:10.485000,0.0, 'on', 0, 0.0, 'on', 0, 0.0, 0.0, 0.0, 0.0, 0
20:06:10.790000,0.0, 'off', 0, 0.0, 'off', 0, 0.0, 0.0, 0.0, 0.0, 0
20:06:11.049000,0.0, 'off', 0, 0.0, 'off', 0, -6.96, -6.86, 0.0, 0.0, 0
20:06:11.315000,0.0, 'off', 0, 0.0, 'off', 0, -13.92, -13.71, 0.0, 0.0, 'Varying'
20:06:11.611000,2.52, 'off', 0, 2.52, 'off', 0, -20.88, -20.57, 2.52, 2.52, 'Varying'
20:06:11.877000,5.03, 'off', 0, 5.04, 'off', 0, -27.83, -27.42, 5.05, 5.04, 'Varying'
20:06:12.143000,7.55, 'off', 0, 7.56, 'off', 0, -34.79, -34.28, 7.57, 7.56, 'Varying'
20:06:12.408000,10.07, 'off', 0, 10.09, 'off', 0, -41.75, -41.14, 10.1, 10.08, 'Varying'
20:06:12.705000,12.59, 'off', 0, 12.61, 'off', 0, -48.71, -47.99, 12.62, 12.61, 'Varying'
20:06:12.971000,15.1, 'off', 0, 15.13, 'off', 0, -55.67, -54.85, 15.14, 15.12, 'Varying'
20:06:13.236000,17.62, 'off', 0, 17.65, 'off', 0, -62.63, -61.7, 17.67, 17.64, 'Varying'
20:06:13.502000,20.14, 'off', 0, 20.17, 'off', 0, -69.59, -68.56, 20.19, 20.16, 'Varying'
20:06:13.768000,22.66, 'off', 0, 22.68, 'off', 0, -69.59, -68.56, 22.72, 22.67, 'Varying'
20:06:14.033000,25.17, 'off', 0, 25.21, 'off', 0, -69.59, -68.56, 25.24, 25.2, 'Varying'
20:06:14.299000,25.17, 'off', 0, 25.21, 'off', 0, -69.59, -68.56, 25.24, 25.22, 'Varying'
20:06:14.565000,25.17, 'off', 0, 25.21, 'off', 0, -69.59, -68.56, 25.24, 25.22, 'Varying'
20:06:14.830000,25.17, 'off', 0, 25.21, 'off', 0, -69.59, -68.56, 25.24, 25.22, 'Varying'
