time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
13:45:53.204000,20.713689312479634, 'off', 0, 29.225143136433463, 'off', 0, 15.396725231911887, 16.479072990359953, 13.579011416647575, 13.67495158300801
13:45:54.923000,20.51003991528185, 'off', 0, 28.43963831867058, 'off', 0, 14.996268606159276, 16.143015743586034, 13.446835420214882, 13.283836143866324
13:45:56.658000,20.66277696318019, 'off', 0, 28.526916631755338, 'off', 0, 14.729849520155085, 15.874827584308264, 12.918724262993464, 12.698438221767503
13:45:58.360000,20.66277696318019, 'off', 0, 28.352360005585815, 'off', 0, 14.796415282658586, 16.00885107893106, 12.852768119394057, 12.763416675740757
13:46:00.097000,20.66277696318019, 'off', 0, 28.8760298840944, 'off', 0, 15.396725231911887, 16.344536753523528, 13.711255327978506, 13.544495120621377
13:46:01.822000,20.560952264581296, 'off', 0, 29.137864823348696, 'off', 0, 14.996268606159276, 16.143015743586034, 12.786822994506167, 12.828410338593926
13:46:03.541000,20.713689312479634, 'off', 0, 28.526916631755338, 'off', 0, 15.329909478086506, 16.210152345587403, 13.579011416647575, 13.414124700706168
13:46:05.259000,20.611864613880744, 'off', 0, 29.31242144951823, 'off', 0, 15.329909478086506, 16.411785626359688, 13.248689340383862, 13.414124700706168
13:46:06.978000,20.611864613880744, 'off', 0, 28.352360005585815, 'off', 0, 14.663308877424754, 15.941821951405245, 12.852768119394057, 12.698438221767503
13:46:08.712000,20.560952264581296, 'off', 0, 28.26508169250105, 'off', 0, 14.663308877424754, 15.807867445879765, 12.72088834135701, 12.568524822159816
13:46:10.396000,20.713689312479634, 'off', 0, 28.177803379416282, 'off', 0, 14.863006696771038, 16.00885107893106, 12.852768119394057, 12.763416675740757
13:46:12.130000,20.66277696318019, 'off', 0, 29.137864823348696, 'off', 0, 15.396725231911887, 16.411785626359688, 13.64512461413699, 13.67495158300801
13:46:13.849000,20.713689312479634, 'off', 0, 28.352360005585815, 'off', 0, 14.729849520155085, 15.941821951405245, 12.918724262993464, 12.698438221767503
13:46:15.584000,20.611864613880744, 'off', 0, 28.614194944840104, 'off', 0, 14.729849520155085, 16.00885107893106, 12.654963611985238, 12.698438221767503
13:46:17.310000,20.611864613880744, 'off', 0, 28.352360005585815, 'off', 0, 14.729849520155085, 15.941821951405245, 12.72088834135701, 12.698438221767503
13:46:19.029000,20.611864613880744, 'off', 0, 28.43963831867058, 'off', 0, 14.929624294121652, 15.941821951405245, 12.786822994506167, 12.503588815386536
13:46:20.763000,20.560952264581296, 'off', 0, 28.43963831867058, 'off', 0, 15.329909478086506, 16.277325837812327, 13.314723031191079, 12.958445404713302
13:46:22.467000,20.66277696318019, 'off', 0, 28.177803379416282, 'off', 0, 14.596792822398527, 15.874827584308264, 12.523141727595316, 12.114228915777119
13:46:24.185000,20.713689312479634, 'off', 0, 28.26508169250105, 'off', 0, 14.796415282658586, 16.00885107893106, 12.786822994506167, 12.633474447294816
13:46:25.967000,20.611864613880744, 'off', 0, 28.26508169250105, 'off', 0, 14.863006696771038, 16.00885107893106, 13.05067178945933, 12.828410338593926
13:46:27.759000,20.66277696318019, 'on', 0, 28.8760298840944, 'off', 0, 14.996268606159276, 16.143015743586034, 12.786822994506167, 12.828410338593926
13:46:29.477000,20.51003991528185, 'on', 0, 29.57425638877252, 'off', 0, 15.664297877024467, 16.61376533016397, 13.843571451621756, 13.805498260558295
13:46:31.196000,20.713689312479634, 'on', 0, 28.788751571009634, 'off', 0, 14.929624294121652, 16.143015743586034, 12.984691971319194, 12.763416675740757
13:46:32.915000,20.51003991528185, 'on', 0, 29.48697807568776, 'off', 0, 15.26312362533531, 16.344536753523528, 13.05067178945933, 13.283836143866324
13:46:34.633000,20.560952264581296, 'on', 0, 29.399699762602992, 'off', 0, 15.664297877024467, 16.54639937998951, 13.777404095041277, 13.870806732364258
13:46:36.321000,20.713689312479634, 'on', 0, 29.57425638877252, 'off', 0, 15.59735720924391, 16.479072990359953, 13.579011416647575, 13.805498260558295
13:46:38.040000,20.713689312479634, 'on', 0, 29.137864823348696, 'off', 0, 14.996268606159276, 16.07591549889605, 12.786822994506167, 12.828410338593926
13:46:39.759000,20.51003991528185, 'on', 0, 28.963308197179167, 'off', 0, 15.463571417735523, 16.411785626359688, 13.777404095041277, 13.544495120621377
13:46:41.493000,20.66277696318019, 'on', 0, 28.614194944840104, 'off', 0, 14.796415282658586, 16.07591549889605, 13.18266993108358, 12.893419738951707
13:46:43.212000,20.764601661779082, 'on', 0, 28.526916631755338, 'off', 0, 14.929624294121652, 16.143015743586034, 13.05067178945933, 12.958445404713302
13:46:44.966000,20.560952264581296, 'on', 0, 28.614194944840104, 'off', 0, 14.996268606159276, 16.143015743586034, 13.05067178945933, 12.828410338593926
13:46:46.701000,20.713689312479634, 'on', 0, 28.788751571009634, 'off', 0, 15.26312362533531, 16.210152345587403, 13.777404095041277, 13.544495120621377
13:46:48.399000,20.66277696318019, 'on', 0, 28.614194944840104, 'off', 0, 15.06294016417911, 16.143015743586034, 13.579011416647575, 13.153625263131971
13:46:50.180000,20.66277696318019, 'on', 0, 28.614194944840104, 'off', 0, 14.796415282658586, 16.07591549889605, 13.05067178945933, 12.698438221767503
13:46:51.899000,20.66277696318019, 'on', 0, 29.48697807568776, 'off', 0, 15.530448566510245, 16.54639937998951, 13.711255327978506, 13.740213384332833
13:46:53.618000,20.560952264581296, 'on', 0, 28.788751571009634, 'off', 0, 14.863006696771038, 15.941821951405245, 13.05067178945933, 12.828410338593926
13:46:55.337000,20.560952264581296, 'on', 0, 28.526916631755338, 'off', 0, 14.996268606159276, 16.07591549889605, 13.314723031191079, 13.088547640589297
13:46:57.071000,20.66277696318019, 'on', 0, 29.48697807568776, 'off', 0, 15.530448566510245, 16.479072990359953, 13.843571451621756, 13.870806732364258
13:46:58.813000,20.560952264581296, 'on', 0, 28.614194944840104, 'off', 0, 14.863006696771038, 15.941821951405245, 13.446835420214882, 13.088547640589297
13:47:00.517000,20.66277696318019, 'on', 0, 29.050586510263933, 'off', 0, 14.996268606159276, 16.143015743586034, 12.918724262993464, 12.958445404713302
13:47:02.267000,20.560952264581296, 'on', 0, 28.43963831867058, 'off', 0, 14.863006696771038, 16.00885107893106, 13.05067178945933, 12.893419738951707
13:47:04.001000,20.713689312479634, 'on', 0, 29.31242144951823, 'off', 0, 15.59735720924391, 16.479072990359953, 13.64512461413699, 13.740213384332833
13:47:05.751000,20.611864613880744, 'on', 0, 29.050586510263933, 'off', 0, 14.929624294121652, 16.07591549889605, 12.786822994506167, 12.763416675740757
13:47:07.501000,20.713689312479634, 'on', 0, 28.526916631755338, 'off', 0, 14.863006696771038, 16.07591549889605, 13.05067178945933, 12.893419738951707
13:47:09.251000,20.713689312479634, 'on', 0, 28.526916631755338, 'off', 0, 14.996268606159276, 16.143015743586034, 13.116664261605479, 13.023487863081186
13:47:11.001000,20.713689312479634, 'on', 0, 28.614194944840104, 'off', 0, 14.796415282658586, 16.00885107893106, 12.918724262993464, 12.828410338593926
13:47:12.752000,20.51003991528185, 'on', 0, 28.526916631755338, 'off', 0, 14.929624294121652, 16.07591549889605, 12.984691971319194, 12.893419738951707
13:47:14.501000,20.66277696318019, 'on', 0, 28.526916631755338, 'off', 0, 14.729849520155085, 16.00885107893106, 12.918724262993464, 12.763416675740757
13:47:16.252000,20.713689312479634, 'on', 0, 28.788751571009634, 'off', 0, 14.796415282658586, 16.07591549889605, 12.918724262993464, 12.763416675740757
13:47:17.956000,20.560952264581296, 'on', 0, 28.43963831867058, 'off', 0, 14.929624294121652, 16.07591549889605, 12.918724262993464, 12.828410338593926
13:47:19.705000,20.560952264581296, 'on', 0, 29.225143136433463, 'off', 0, 15.129639499349537, 16.277325837812327, 12.984691971319194, 13.088547640589297
13:47:21.455000,20.713689312479634, 'on', 0, 28.526916631755338, 'off', 0, 14.929624294121652, 15.941821951405245, 12.852768119394057, 12.763416675740757
13:47:23.174000,20.66277696318019, 'on', 0, 29.31242144951823, 'off', 0, 15.26312362533531, 16.277325837812327, 12.918724262993464, 13.153625263131971
13:47:24.892000,20.713689312479634, 'on', 0, 28.43963831867058, 'off', 0, 14.796415282658586, 15.941821951405245, 12.786822994506167, 12.828410338593926
13:47:26.642000,20.713689312479634, 'on', 0, 28.352360005585815, 'off', 0, 14.863006696771038, 16.00885107893106, 13.05067178945933, 12.828410338593926
13:47:28.381000,20.560952264581296, 'on', 0, 29.137864823348696, 'off', 0, 15.396725231911887, 16.479072990359953, 13.446835420214882, 13.47929941639984
13:47:30.131000,20.560952264581296, 'on', 0, 28.614194944840104, 'off', 0, 14.863006696771038, 16.07591549889605, 12.654963611985238, 12.243970322280859
13:47:31.848000,20.66277696318019, 'on', 0, 28.352360005585815, 'off', 0, 14.996268606159276, 16.00885107893106, 12.786822994506167, 12.308857182662848
13:47:33.598000,20.560952264581296, 'on', 0, 29.225143136433463, 'off', 0, 15.530448566510245, 16.479072990359953, 13.64512461413699, 13.283836143866324
13:47:35.348000,20.560952264581296, 'on', 0, 28.526916631755338, 'off', 0, 14.729849520155085, 16.00885107893106, 12.786822994506167, 12.373755528779725
13:47:37.098000,20.66277696318019, 'on', 0, 28.526916631755338, 'off', 0, 14.796415282658586, 16.00885107893106, 12.918724262993464, 12.828410338593926
13:47:38.848000,20.560952264581296, 'on', 0, 28.70147325792487, 'off', 0, 14.796415282658586, 16.00885107893106, 12.918724262993464, 12.698438221767503
13:47:40.598000,20.51003991528185, 'on', 0, 28.788751571009634, 'off', 0, 14.929624294121652, 16.07591549889605, 12.786822994506167, 12.828410338593926
13:47:42.348000,20.560952264581296, 'on', 0, 29.399699762602992, 'off', 0, 15.26312362533531, 16.277325837812327, 12.984691971319194, 13.153625263131971
13:47:44.098000,20.51003991528185, 'on', 0, 29.48697807568776, 'off', 0, 15.463571417735523, 16.411785626359688, 13.446835420214882, 13.67495158300801
13:47:45.848000,20.560952264581296, 'on', 0, 29.399699762602992, 'off', 0, 15.463571417735523, 16.411785626359688, 13.777404095041277, 13.805498260558295
13:47:47.599000,20.66277696318019, 'on', 0, 28.8760298840944, 'off', 0, 14.729849520155085, 16.00885107893106, 12.523141727595316, 12.308857182662848
13:47:49.355000,20.713689312479634, 'on', 0, 28.43963831867058, 'off', 0, 14.729849520155085, 15.941821951405245, 12.654963611985238, 12.373755528779725
13:47:51.105000,20.713689312479634, 'on', 0, 28.963308197179167, 'off', 0, 15.530448566510245, 16.479072990359953, 13.512915198040048, 13.283836143866324
13:47:52.845000,20.560952264581296, 'on', 0, 28.43963831867058, 'off', 0, 14.863006696771038, 16.00885107893106, 12.786822994506167, 12.43866589515676
13:47:54.642000,20.713689312479634, 'on', 0, 28.352360005585815, 'off', 0, 14.729849520155085, 16.00885107893106, 12.523141727595316, 12.179094412146071
13:47:56.392000,20.51003991528185, 'on', 0, 28.70147325792487, 'off', 0, 15.06294016417911, 16.143015743586034, 12.852768119394057, 12.568524822159816
13:47:58.142000,20.560952264581296, 'on', 0, 28.526916631755338, 'off', 0, 14.929624294121652, 16.143015743586034, 12.72088834135701, 12.373755528779725
13:47:59.902000,21.019163408276313, 'on', 0, 29.137864823348696, 'off', 0, 15.664297877024467, 16.81610590039685, 13.512915198040048, 13.283836143866324
13:48:01.619000,21.120988106875206, 'on', 0, 28.43963831867058, 'off', 0, 15.26312362533531, 16.54639937998951, 13.116664261605479, 12.828410338593926
13:48:03.353000,21.579199250570223, 'on', 0, 28.43963831867058, 'off', 0, 15.530448566510245, 16.951207245942896, 13.314723031191079, 13.283836143866324
13:48:05.197000,21.98649804496579, 'on', 0, 28.526916631755338, 'off', 0, 15.463571417735523, 17.018821820989842, 13.380771544413847, 13.21872125599134
13:48:06.962000,22.037410394265237, 'on', 0, 29.225143136433463, 'off', 0, 15.93239142462346, 17.4933670528049, 13.512915198040048, 13.67495158300801
13:48:08.713000,22.342884490061913, 'on', 0, 29.48697807568776, 'off', 0, 16.53768278642923, 17.90195045827153, 14.04219041344453, 14.263182192467696
13:48:10.463000,22.546533887259695, 'on', 0, 28.788751571009634, 'off', 0, 15.93239142462346, 17.69743939065296, 13.512915198040048, 13.414124700706168
13:48:12.213000,22.699270935158033, 'on', 0, 29.050586510263933, 'off', 0, 16.53768278642923, 18.106915057775154, 14.30730839592087, 14.263182192467696
13:48:13.963000,22.59744623655914, 'on', 0, 28.614194944840104, 'off', 0, 15.999500188561797, 17.765560269360208, 13.579011416647575, 13.47929941639984
13:48:15.713000,22.699270935158033, 'on', 0, 28.8760298840944, 'off', 0, 16.20103989827004, 17.90195045827153, 13.512915198040048, 13.67495158300801
13:48:17.463000,22.750183284457478, 'on', 0, 28.70147325792487, 'off', 0, 16.066644167192578, 17.833730442499302, 13.512915198040048, 13.609712335565462
13:48:19.190000,22.801095633756926, 'on', 0, 28.788751571009634, 'off', 0, 16.47027738113684, 18.03854221528735, 14.17470581116379, 14.197721228532714
13:48:20.956000,22.801095633756926, 'on', 0, 28.788751571009634, 'off', 0, 16.335582880318157, 17.970220865826548, 14.108437480603357, 13.936139320118855
13:48:22.706000,22.953832681655264, 'on', 0, 28.70147325792487, 'off', 0, 16.47027738113684, 18.03854221528735, 14.108437480603357, 14.066878923542845
13:48:24.456000,22.902920332355816, 'on', 0, 28.614194944840104, 'off', 0, 16.402910923913225, 18.03854221528735, 14.240995938577953, 14.066878923542845
13:48:26.206000,22.953832681655264, 'on', 0, 29.399699762602992, 'off', 0, 16.60512767466463, 18.243817431459718, 13.909757933472633, 14.001496543903954
13:48:27.949000,22.801095633756926, 'on', 0, 29.399699762602992, 'off', 0, 16.67261258117543, 18.449571027918807, 14.04219041344453, 14.394186338472537
13:48:29.655000,22.801095633756926, 'on', 0, 29.050586510263933, 'off', 0, 16.60512767466463, 18.380932416773078, 14.30730839592087, 14.459730558270849
13:48:31.385000,22.902920332355816, 'on', 0, 29.050586510263933, 'off', 0, 16.60512767466463, 18.312348070117025, 14.240995938577953, 14.132286978624904
13:48:33.105000,22.953832681655264, 'on', 0, 29.31242144951823, 'off', 0, 16.740138041777755, 18.312348070117025, 14.04219041344453, 13.870806732364258
13:48:34.793000,22.953832681655264, 'on', 0, 29.31242144951823, 'off', 0, 16.740138041777755, 18.312348070117025, 14.04219041344453, 13.870806732364258
13:48:36.559000,22.953832681655264, 'on', 0, 28.963308197179167, 'off', 0, 15.731271101046104, 17.357555289767276, 13.116664261605479, 12.698438221767503
13:48:38.293000,23.00474503095471, 'on', 0, 28.43963831867058, 'off', 0, 16.066644167192578, 17.90195045827153, 13.248689340383862, 13.153625263131971
13:48:40.043000,22.801095633756926, 'on', 0, 28.352360005585815, 'off', 0, 16.066644167192578, 17.90195045827153, 13.314723031191079, 13.21872125599134
13:48:41.793000,22.699270935158033, 'on', 0, 28.614194944840104, 'off', 0, 16.13382389287949, 17.970220865826548, 13.380771544413847, 13.088547640589297
13:48:43.543000,22.750183284457478, 'on', 0, 28.526916631755338, 'off', 0, 16.268292716319706, 18.03854221528735, 13.380771544413847, 13.088547640589297
13:48:45.309000,22.750183284457478, 'on', 0, 28.43963831867058, 'off', 0, 16.268292716319706, 18.03854221528735, 13.777404095041277, 13.348970450899685
13:48:47.075000,22.64835858585859, 'on', 0, 28.526916631755338, 'off', 0, 16.066644167192578, 17.833730442499302, 13.380771544413847, 13.153625263131971
13:48:48.790000,22.953832681655264, 'on', 0, 28.8760298840944, 'off', 0, 16.47027738113684, 18.17533994543487, 14.17470581116379, 13.936139320118855
13:48:50.540000,22.85200798305637, 'on', 0, 29.137864823348696, 'off', 0, 16.740138041777755, 18.312348070117025, 14.240995938577953, 14.263182192467696
13:48:52.290000,22.85200798305637, 'on', 0, 28.963308197179167, 'off', 0, 16.53768278642923, 18.17533994543487, 14.240995938577953, 14.132286978624904
13:48:54.056000,22.801095633756926, 'on', 0, 28.614194944840104, 'off', 0, 16.066644167192578, 17.90195045827153, 13.579011416647575, 13.414124700706168
13:48:55.806000,22.85200798305637, 'on', 0, 28.614194944840104, 'off', 0, 16.066644167192578, 17.833730442499302, 13.579011416647575, 13.544495120621377
13:48:57.540000,22.85200798305637, 'on', 0, 28.963308197179167, 'off', 0, 16.20103989827004, 17.970220865826548, 13.512915198040048, 13.67495158300801
13:48:59.306000,22.750183284457478, 'on', 0, 28.526916631755338, 'off', 0, 15.999500188561797, 17.765560269360208, 13.380771544413847, 13.414124700706168
13:49:01.061000,22.801095633756926, 'on', 0, 28.177803379416282, 'off', 0, 15.93239142462346, 17.765560269360208, 13.512915198040048, 13.414124700706168
13:49:02.815000,22.801095633756926, 'on', 0, 28.526916631755338, 'off', 0, 16.13382389287949, 17.970220865826548, 13.711255327978506, 13.609712335565462
13:49:04.596000,22.64835858585859, 'on', 0, 28.70147325792487, 'off', 0, 15.999500188561797, 17.765560269360208, 13.512915198040048, 13.544495120621377
13:49:06.284000,22.64835858585859, 'on', 0, 28.70147325792487, 'off', 0, 15.999500188561797, 17.765560269360208, 13.512915198040048, 13.544495120621377
13:49:08.066000,22.444709188660802, 'on', 0, 29.137864823348696, 'off', 0, 15.86531734327184, 17.289718715372032, 13.711255327978506, 13.348970450899685
13:49:09.847000,22.190147442163575, 'on', 0, 28.614194944840104, 'off', 0, 15.664297877024467, 17.357555289767276, 13.18266993108358, 12.828410338593926
13:49:11.597000,22.49562153796025, 'on', 0, 28.963308197179167, 'off', 0, 15.93239142462346, 17.561343328318628, 13.116664261605479, 13.023487863081186
13:49:13.347000,22.342884490061913, 'on', 0, 29.31242144951823, 'off', 0, 16.335582880318157, 17.90195045827153, 13.380771544413847, 13.47929941639984
13:49:15.034000,22.342884490061913, 'on', 0, 29.31242144951823, 'off', 0, 16.335582880318157, 17.90195045827153, 13.380771544413847, 13.47929941639984
13:49:16.847000,22.444709188660802, 'on', 0, 28.8760298840944, 'off', 0, 15.463571417735523, 17.018821820989842, 13.116664261605479, 12.633474447294816
13:49:18.706000,22.393796839361357, 'off', 0, 29.225143136433463, 'off', 0, 16.268292716319706, 17.90195045827153, 13.579011416647575, 13.544495120621377
13:49:20.451000,22.342884490061913, 'off', 0, 28.090525066331516, 'off', 0, 15.530448566510245, 17.42543788789942, 13.05067178945933, 12.763416675740757
13:49:22.186000,22.291972140762464, 'off', 0, 28.8760298840944, 'off', 0, 16.066644167192578, 17.765560269360208, 13.116664261605479, 13.153625263131971
13:49:23.951000,22.342884490061913, 'off', 0, 28.70147325792487, 'off', 0, 16.335582880318157, 17.833730442499302, 13.777404095041277, 13.544495120621377
13:49:25.748000,22.291972140762464, 'off', 0, 28.8760298840944, 'off', 0, 16.20103989827004, 17.62936725909907, 13.975964075830575, 14.001496543903954
13:49:27.451000,22.444709188660802, 'off', 0, 29.050586510263933, 'off', 0, 16.268292716319706, 17.62936725909907, 13.909757933472633, 13.936139320118855
13:49:29.186000,22.342884490061913, 'off', 0, 28.8760298840944, 'off', 0, 16.20103989827004, 17.62936725909907, 14.04219041344453, 14.001496543903954
13:49:30.941000,22.291972140762464, 'off', 0, 28.963308197179167, 'off', 0, 15.93239142462346, 17.62936725909907, 13.248689340383862, 13.47929941639984
13:49:32.691000,22.24105979146302, 'off', 0, 28.177803379416282, 'off', 0, 15.59735720924391, 17.357555289767276, 13.248689340383862, 13.153625263131971
13:49:34.450000,22.08832274356468, 'off', 0, 28.614194944840104, 'off', 0, 15.59735720924391, 17.289718715372032, 13.05067178945933, 13.283836143866324
13:49:36.200000,22.139235092864126, 'off', 0, 28.8760298840944, 'off', 0, 16.268292716319706, 17.69743939065296, 13.843571451621756, 14.066878923542845
13:49:38.005000,22.139235092864126, 'off', 0, 28.090525066331516, 'off', 0, 15.463571417735523, 17.15418146949031, 13.18266993108358, 13.088547640589297
13:49:39.755000,22.190147442163575, 'off', 0, 28.090525066331516, 'off', 0, 15.731271101046104, 17.42543788789942, 13.512915198040048, 13.414124700706168
13:49:41.505000,22.24105979146302, 'off', 0, 28.26508169250105, 'off', 0, 15.59735720924391, 17.289718715372032, 13.248689340383862, 13.21872125599134
13:49:43.240000,22.291972140762464, 'off', 0, 28.177803379416282, 'off', 0, 15.731271101046104, 17.4933670528049, 13.512915198040048, 13.348970450899685
13:49:44.943000,22.342884490061913, 'off', 0, 28.526916631755338, 'off', 0, 15.798277412634434, 17.4933670528049, 13.248689340383862, 13.283836143866324
13:49:46.646000,22.444709188660802, 'off', 0, 28.177803379416282, 'off', 0, 15.664297877024467, 17.357555289767276, 13.116664261605479, 13.21872125599134
13:49:48.396000,22.342884490061913, 'off', 0, 28.963308197179167, 'off', 0, 16.335582880318157, 17.833730442499302, 13.975964075830575, 14.132286978624904
13:49:50.048000,22.342884490061913, 'off', 0, 28.963308197179167, 'off', 0, 16.335582880318157, 17.833730442499302, 13.975964075830575, 14.132286978624904
13:49:51.783000,22.24105979146302, 'off', 0, 28.70147325792487, 'off', 0, 15.129639499349537, 16.748618054213296, 12.58904825740916, 12.243970322280859
13:49:53.533000,22.139235092864126, 'off', 0, 29.050586510263933, 'off', 0, 16.13382389287949, 17.69743939065296, 13.314723031191079, 13.348970450899685
13:49:55.283000,22.139235092864126, 'off', 0, 28.003246753246753, 'off', 0, 15.59735720924391, 17.15418146949031, 13.248689340383862, 12.893419738951707
13:49:56.970000,22.08832274356468, 'off', 0, 28.8760298840944, 'off', 0, 15.999500188561797, 17.62936725909907, 13.05067178945933, 13.088547640589297
13:49:58.674000,22.08832274356468, 'off', 0, 28.003246753246753, 'off', 0, 15.463571417735523, 17.15418146949031, 12.918724262993464, 12.698438221767503
13:50:00.439000,21.98649804496579, 'off', 0, 28.177803379416282, 'off', 0, 15.463571417735523, 17.15418146949031, 12.918724262993464, 12.828410338593926
13:50:02.174000,22.037410394265237, 'off', 0, 28.177803379416282, 'off', 0, 15.463571417735523, 17.086479715700193, 13.05067178945933, 13.088547640589297
13:50:03.886000,22.08832274356468, 'off', 0, 28.003246753246753, 'off', 0, 15.463571417735523, 17.018821820989842, 13.116664261605479, 13.088547640589297
13:50:05.667000,21.98649804496579, 'off', 0, 28.090525066331516, 'off', 0, 15.396725231911887, 17.018821820989842, 13.116664261605479, 13.088547640589297
13:50:07.448000,22.08832274356468, 'off', 0, 28.090525066331516, 'off', 0, 15.329909478086506, 17.018821820989842, 13.248689340383862, 13.088547640589297
13:50:09.198000,21.8846733463669, 'off', 0, 28.526916631755338, 'off', 0, 15.86531734327184, 17.357555289767276, 13.64512461413699, 13.609712335565462
13:50:10.933000,21.98649804496579, 'off', 0, 28.614194944840104, 'off', 0, 15.463571417735523, 17.086479715700193, 13.05067178945933, 13.153625263131971
13:50:12.675000,21.935585695666344, 'off', 0, 29.050586510263933, 'off', 0, 16.066644167192578, 17.4933670528049, 13.64512461413699, 13.805498260558295
13:50:14.441000,21.935585695666344, 'off', 0, 28.177803379416282, 'off', 0, 15.396725231911887, 17.086479715700193, 13.116664261605479, 13.023487863081186
13:50:16.175000,21.83376099706745, 'off', 0, 28.090525066331516, 'off', 0, 15.396725231911887, 16.951207245942896, 13.116664261605479, 13.088547640589297
13:50:17.972000,21.782848647768006, 'off', 0, 28.003246753246753, 'off', 0, 15.329909478086506, 17.018821820989842, 13.116664261605479, 13.023487863081186
13:50:19.722000,21.782848647768006, 'off', 0, 28.090525066331516, 'off', 0, 15.329909478086506, 16.951207245942896, 12.984691971319194, 12.958445404713302
13:50:21.472000,21.73193629846856, 'off', 0, 28.090525066331516, 'off', 0, 15.396725231911887, 17.018821820989842, 13.05067178945933, 13.023487863081186
