time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
10:25:06.377000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
10:25:06.565000,20.0, 'on', 0, 20.0, 'on', 0, 20.0, 20.0, 20.0, 20.0, 0
10:25:06.940000,-0.23, 'on', 0, -5.26, 'on', 0, -7.09, -3.29, -0.23, -3.94, 0
10:25:07.221000,-20.46, 'on', 0, -30.53, 'on', 0, -34.18, -26.57, -20.46, -27.88, 'Varying'
10:25:07.502000,-40.68, 'on', 0, -55.79, 'on', 0, -61.27, -49.86, -40.68, -51.82, 'Varying'
10:25:07.783000,-60.91, 'on', 0, -81.05, 'on', 0, -88.35, -73.15, -60.91, -75.76, 'Varying'
10:25:08.065000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:08.346000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:08.627000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:08.924000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:09.205000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:09.518000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:09.815000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:10.096000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:10.424000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:10.705000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:11.002000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:11.299000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:11.596000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:11.893000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
10:25:12.142000,-81.14, 'on', 0, -106.31, 'on', 0, -115.44, -96.43, -81.14, -99.71, 'Varying'
