time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()'
14:55:43.532000,20.0, 0, 0, 20.0, 0, 0, 20.0, 20.0, 20.0, 20.0, 0
14:55:43.892000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:55:44.438000,20.0, 'off', 0, 20.0, 'off', 0, 20.0, 20.0, 20.0, 20.0, 0
14:55:45.032000,23.25, 'off', 0, 23.18, 'off', 0, 21.82, 21.78, 21.82, 21.75, 0
14:55:45.626000,26.49, 'off', 0, 26.37, 'off', 0, 23.64, 23.56, 23.64, 23.51, 'Varying'
14:55:46.188000,29.74, 'off', 0, 29.55, 'off', 0, 25.46, 25.34, 25.46, 25.26, 'Varying'
14:55:46.642000,32.98, 'off', 0, 32.73, 'off', 0, 27.27, 27.12, 27.27, 27.01, 'Varying'
14:55:47.142000,36.22, 'off', 0, 35.92, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
14:55:48.001000,36.22, 'off', 0, 35.92, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
14:55:48.564000,36.23, 'off', 0, 35.92, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
14:55:49.079000,36.22, 'off', 0, 35.92, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
14:55:49.532000,36.22, 'off', 0, 35.92, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
14:55:50.048000,36.22, 'off', 0, 35.92, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:50.548000,36.22, 'off', 0, 35.92, 'off', 0, 29.08, 28.91, 29.09, 28.77, 'Varying'
14:55:51.079000,36.22, 'off', 0, 35.91, 'off', 0, 29.07, 28.91, 29.09, 28.77, 'Varying'
14:55:51.564000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.91, 29.09, 28.77, 'Varying'
14:55:52.032000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.91, 29.09, 28.77, 'Varying'
14:55:52.501000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.91, 29.09, 28.77, 'Varying'
14:55:53.017000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.9, 29.09, 28.77, 'Varying'
14:55:53.533000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.9, 29.09, 28.77, 'Varying'
14:55:54.048000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.9, 29.09, 28.77, 'Varying'
14:55:54.533000,36.21, 'off', 0, 35.91, 'off', 0, 29.07, 28.9, 29.09, 28.77, 'Varying'
14:55:55.079000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:55.595000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:56.095000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:56.595000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:57.142000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:57.658000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:58.236000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:58.689000,36.21, 'off', 0, 35.91, 'off', 0, 29.08, 28.9, 29.09, 28.77, 'Varying'
14:55:59.236000,36.21, 'off', 0, 35.91, 'off', 0, 29.09, 28.9, 29.09, 28.77, 'Varying'
