0.005208082,0.005993876,0.00634083,0.005658727,0.005765544,0.00567612
-0.000182972,-0.000302782,-0.000355379,-0.000252216,-0.000266412,-0.000254671
-2.01189E-07,2.00686E-07,3.75614E-07,3.37575E-08,6.70583E-08,4.09928E-08
